"","turnover_count","x","y","play_pattern.name","distance_ball_moved","ball_movement_speed","percent_distance","pass.type.name","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","right_option","front_option","left_option","back_option","player.name","match_id","position_group"
"46",0,33.1,15.9,"Regular Play",30.89336,12.89677,-8.927223,"",2.292062,0,0,3,1,1,0,1,"Player_3663",3764295,"CB"
"47",0,48.8,31.3,"Regular Play",10.11929,10.28254,14.49609,"Recovery",0.3217506,0,1,0,1,1,0,1,"Player_3382",3764295,"FB"
"48",0,58.4,34.5,"Regular Play",14.54132,11.6234,-6.269676,"",-1.076389,1,1,2,1,1,0,1,"Player_3381",3764295,"DM"
"49",0,56.4,19.9,"Regular Play",8.130191,9.447251,8.735148,"",1.484591,0,1,1,1,1,0,1,"Player_20039",3764295,"WG"
"50",0,57.1,25.5,"Regular Play",7.333485,6.223647,-8.663956,"",-1.666395,0,1,3,1,1,1,1,"Player_20004",3764295,"DM"
"51",0,56.4,17.9,"Regular Play",3.667424,6.563811,-2.96539,"",2.949545,0,0,3,1,1,1,1,"Player_20039",3764295,"WG"
"52",0,52.8,18.6,"Regular Play",11.2272,9.356007,5.319913,"",1.90663,0,1,1,1,1,0,1,"Player_20004",3764295,"DM"
"53",0,49.1,29.7,"Regular Play",19.20443,9.471782,4.748611,"",1.861256,0,1,1,1,1,1,1,"Player_3381",3764295,"DM"
"54",0,49.5,57.4,"Regular Play",18.43963,16.34302,-20.82838,"",-1.954324,0,1,0,1,1,1,0,"Player_3324",3764295,"CB"
"55",0,59.8,35.1,"Regular Play",34.79224,20.45819,-23.71789,"",-1.056998,0,0,2,1,1,1,1,"Player_3336",3764295,"CB"
"56",0,76.9,8.7,"Regular Play",9.900505,9.196649,-0.5689673,"",-0.4048918,1,0,1,1,1,0,1,"Player_3382",3764295,"FB"
"57",0,79.3,11.2,"Regular Play",6.462198,4.087306,-7.714322,"",-2.761086,1,0,1,1,1,0,1,"Player_20039",3764295,"WG"
"58",0,78.3,10.7,"Regular Play",10.9078,12.34316,-3.390563,"",-0.5498532,0,1,1,1,1,0,1,"Player_3381",3764295,"DM"
"59",0,90.8,5,"Regular Play",20.86552,27.21613,31.4321,"",1.156465,0,0,1,1,1,0,1,"Player_3382",3764295,"FB"
"60",0,39.4,64.8,"From Free Kick",20.40833,9.022363,-28.23431,"",-2.601173,0,0,1,0,1,1,0,"Player_4620",3764295,"FB"
"61",1,82.6,35.7,"From Free Kick",21.93171,9.326143,29.99189,"",0.2206472,1,0,4,0,0,0,1,"Player_3505",3764295,"ST"
"62",0,68.6,20.9,"From Free Kick",16.98529,7.112758,-26.05862,"Recovery",-1.754336,1,0,1,0,1,1,1,"Player_9607",3764295,"DM"
"63",0,55.2,4.4,"From Free Kick",8.668333,14.8258,7.878973,"",0.1973956,0,2,0,1,1,0,1,"Player_3467",3764295,"FB"
"64",0,63.7,6.1,"From Free Kick",20.728,12.93895,15.19451,"",1.854397,0,1,3,1,1,0,1,"Player_9607",3764295,"DM"
"65",0,57.5,32.9,"From Free Kick",33.97058,16.7328,30.01367,"",1.387257,1,0,1,1,1,1,1,"Player_3583",3764295,"DM"
"66",0,84.3,70,"From Free Kick",10.6527,14.38452,26.49244,"",0.6923344,0,0,1,1,1,1,0,"Player_4620",3764295,"FB"
"67",0,34.3,26.9,"From Free Kick",17.25688,10.40151,-10.74014,"",-1.48958,1,0,2,0,1,1,1,"Player_3381",3764295,"DM"
"68",0,37.2,6,"From Free Kick",11.92686,7.889163,8.488557,"",-0.06712589,0,1,0,1,1,0,1,"Player_3382",3764295,"FB"
"69",1,48.8,6,"From Free Kick",3.420526,5.724883,4.075515,"",0.9097531,1,1,1,1,0,0,1,"Player_20039",3764295,"WG"
"70",0,67.1,71.8,"Regular Play",10.648,9.141064,25.55775,"",0.2563677,0,2,0,0,1,1,1,"Player_3720",3764295,"WG"
"71",0,77.4,74.5,"Regular Play",15.78892,13.58362,16.74433,"",-1.214991,0,1,1,0,1,1,1,"Player_4620",3764295,"FB"
"72",1,82.9,59.7,"Regular Play",3.420526,18.70622,-13.91599,"",-2.48055,0,1,1,0,1,1,1,"Player_3661",3764295,"ST"
"73",0,48.4,14.9,"Regular Play",6.59242,7.269918,-7.978664,"Recovery",-2.752636,0,0,3,1,1,0,1,"Player_3382",3764295,"FB"
"74",0,42.7,13.1,"Regular Play",15.21184,12.67654,11.64425,"",1.531343,0,0,3,1,1,1,1,"Player_20039",3764295,"WG"
"75",1,44.1,32.8,"Regular Play",73.62174,17.09042,79.83816,"",0.3320595,0,0,1,1,1,1,0,"Player_20004",3764295,"DM"
"76",0,20.9,54.7,"Regular Play",28.20869,21.40515,-10.88148,"",-1.595614,0,0,0,0,1,1,1,"Player_3628",3764295,"CB"
"77",0,21.5,23.1,"Regular Play",19.19505,17.41795,-5.332254,"",-1.247398,0,0,1,1,1,1,0,"Player_3663",3764295,"CB"
"78",1,29.4,3.4,"Regular Play",2.325941,28.5206,2.256894,"",0.4444192,1,0,1,1,1,0,1,"Player_3467",3764295,"FB"
"79",0,46.9,9.3,"From Throw In",7.589466,8.896474,-4.473832,"",-1.249046,0,1,1,1,1,1,1,"Player_3583",3764295,"DM"
"80",0,56.6,1.3,"From Throw In",10.33925,13.97335,0.5033688,"",2.410934,1,1,2,1,0,0,1,"Player_10967",3764295,"WG"
"81",0,48.9,8.2,"From Throw In",6.902898,7.679366,-8.393172,"",-2.243275,0,1,2,1,1,0,1,"Player_3583",3764295,"DM"
"82",0,44.6,2.1,"From Throw In",10.90046,11.5186,-4.877442,"",2.755975,0,0,2,1,1,0,1,"Player_3467",3764295,"FB"
"83",0,42.4,7.1,"From Throw In",14.51654,18.64217,14.78818,"",0.3369999,0,0,2,1,1,1,0,"Player_3663",3764295,"CB"
"84",0,55.2,11.9,"From Throw In",10.39423,12.42063,-8.957556,"",-1.377174,1,1,2,0,1,0,1,"Player_3583",3764295,"DM"
"85",1,57.2,1.7,"From Throw In",4.802083,3.326081,2.130308,"",2.118359,1,0,2,1,1,0,1,"Player_3467",3764295,"FB"
"86",0,44.4,42.1,"From Free Kick",23.62562,11.59233,6.312147,"",1.617373,0,0,1,1,1,1,0,"Player_3336",3764295,"CB"
"87",0,43.6,72.1,"From Free Kick",25.95631,17.26185,-14.50842,"",-1.796151,0,1,0,1,1,1,1,"Player_3324",3764295,"CB"
"88",0,38.5,39.6,"From Free Kick",26.79179,15.29177,-13.11251,"",-1.360224,0,0,0,1,1,1,0,"Player_3336",3764295,"CB"
"89",0,58.5,12.1,"From Free Kick",15.86443,14.79846,-0.07487182,"",-0.5880026,0,1,1,1,1,1,0,"Player_3381",3764295,"DM"
"90",0,35.7,39.7,"Regular Play",17.70028,11.56147,-3.050357,"Recovery",1.971237,1,0,2,0,1,1,1,"Player_5204",3764295,"AM"
"91",0,26.2,60.6,"Regular Play",11.06752,10.82434,-9.200709,"",-2.143763,1,1,1,0,0,1,1,"Player_3318",3764295,"WG"
"92",0,85.1,18.1,"From Free Kick",14.68639,14.20206,-11.74954,"Recovery",-0.7034565,1,0,1,1,1,0,1,"Player_3467",3764295,"FB"
"93",0,75.1,2.5,"From Free Kick",11.70684,12.66782,-8.235937,"",-3.107418,1,0,2,0,0,0,1,"Player_10967",3764295,"WG"
"94",0,65.8,1.1,"From Free Kick",27.82121,17.35701,-6.473804,"",2.618434,0,1,1,1,1,0,1,"Player_9607",3764295,"DM"
"95",0,42.8,10.4,"From Free Kick",14.26359,15.01737,1.99177,"",-0.6210645,0,0,1,1,1,1,0,"Player_3663",3764295,"CB"
"96",1,53.8,4,"From Free Kick",44.1725,17.48264,26.1472,"",0.08840533,0,0,2,1,1,0,1,"Player_9607",3764295,"DM"
"97",1,91.2,9.7,"From Throw In",11.25877,8.603587,6.577982,"",0.2148154,1,0,4,1,0,0,1,"Player_3661",3764295,"ST"
"98",0,56.5,26.7,"From Throw In",13.40597,8.770928,-14.34536,"Recovery",-1.540955,0,0,1,1,1,1,0,"Player_3628",3764295,"CB"
"99",0,63.5,6.2,"From Throw In",32.30248,16.33326,16.59802,"",0.01238327,1,0,2,1,1,1,1,"Player_3663",3764295,"CB"
"100",0,29.8,77.7,"Regular Play",6.870953,5.685141,8.766862,"",-0.3723984,4,0,4,0,0,1,1,"Player_3690",3764295,"FB"
"101",0,29.8,77.7,"Regular Play",6.870953,5.685141,8.766862,"",-0.3723984,4,0,4,0,0,1,1,"Player_3690",3764295,"FB"
"102",0,37.5,72.2,"Regular Play",13.50592,8.428339,-1.335776,"",-1.600417,0,2,1,0,1,1,1,"Player_3318",3764295,"WG"
"103",0,37.1,58.7,"Regular Play",35.80964,14.26997,-15.47445,"",-1.492525,0,0,1,1,1,1,1,"Player_20004",3764295,"DM"
"104",0,47,10.5,"Regular Play",10.05684,12.57389,4.670831,"",1.905125,0,1,0,1,1,0,1,"Player_3382",3764295,"FB"
"105",0,46.8,18.4,"Regular Play",17.85497,9.588585,-3.057543,"",2.292788,0,1,2,1,1,1,1,"Player_3381",3764295,"DM"
"106",0,35,31.8,"Regular Play",14.30035,13.71456,17.76274,"",0.290787,0,0,0,1,1,1,0,"Player_3336",3764295,"CB"
"107",0,47.4,40.7,"Regular Play",24.06512,14.78258,-8.344685,"",2.054887,0,1,2,1,1,0,1,"Player_20004",3764295,"DM"
"108",0,36.2,69.8,"Regular Play",21.19835,17.72609,26.61531,"",-0.4699766,0,1,0,1,1,1,0,"Player_3324",3764295,"CB"
"109",0,55.7,60.2,"Regular Play",10.65505,7.90788,15.73479,"",-0.5098332,1,1,2,1,0,0,1,"Player_5204",3764295,"AM"
"110",1,65.9,55.8,"Regular Play",1.236932,10.31972,1.53807,"",1.325818,1,0,3,0,0,1,1,"Player_3318",3764295,"WG"
"111",0,53.8,21.9,"Regular Play",13.00615,8.171577,-14.38175,"",3.110833,1,1,1,1,1,1,1,"Player_3663",3764295,"CB"
"112",0,40.8,22.3,"Regular Play",29.01103,12.08799,-31.27656,"",3.114013,0,1,1,1,1,0,1,"Player_3467",3764295,"FB"
"113",1,77.4,53.9,"From Free Kick",26.63006,16.37105,28.34128,"",-0.305125,0,1,0,0,1,1,0,"Player_4620",3764295,"FB"
"114",1,51,35.7,"From Goal Kick",14.30105,5.638784,4.127839,"Recovery",-0.7359336,1,0,3,0,1,0,1,"Player_3663",3764295,"CB"
"115",0,55.2,33.6,"From Goal Kick",13.30902,20.6878,13.15352,"",1.442713,2,1,5,1,0,0,1,"Player_10967",3764295,"WG"
"116",0,63.6,10.7,"From Free Kick",12.43262,13.03328,13.32814,"",0.2937681,1,0,1,1,1,0,1,"Player_3381",3764295,"DM"
"117",0,34.8,24.6,"From Free Kick",33.58586,13.05255,11.22047,"",1.642316,0,0,1,1,1,0,0,"Player_3336",3764295,"CB"
"118",0,32.4,58.1,"From Free Kick",26.55598,15.65262,-16.62481,"",-1.756376,0,0,1,1,1,1,1,"Player_3324",3764295,"CB"
"119",0,28.8,32.3,"From Free Kick",21.37756,13.06847,-2.753532,"",-1.115517,0,0,0,1,1,1,1,"Player_3336",3764295,"CB"
"120",0,37.5,10.1,"From Free Kick",17.47713,9.970948,4.137679,"",1.970429,0,1,0,1,1,0,1,"Player_3381",3764295,"DM"
"121",0,40.5,24.6,"From Free Kick",29.08694,14.57402,-1.333556,"",-0.8267371,0,1,0,1,1,1,1,"Player_3336",3764295,"CB"
"122",0,64.5,12.4,"From Free Kick",16.3233,10.95964,2.864701,"",-0.3896074,0,0,3,1,1,1,0,"Player_3381",3764295,"DM"
"123",1,79.6,6.2,"From Free Kick",22.75478,21.76945,31.93939,"",0.891251,0,0,1,1,1,0,0,"Player_3382",3764295,"FB"
"124",1,26.2,56.2,"From Free Kick",52.73111,15.1731,66.04955,"Recovery",0.1121232,1,1,1,1,1,1,1,"Player_3628",3764295,"CB"
"125",0,43.3,20.4,"From Free Kick",10.0449,10.68806,12.81601,"",0.7572366,0,0,0,1,1,0,0,"Player_3336",3764295,"CB"
"126",0,48,26.9,"From Free Kick",14.99133,14.62322,-21.07911,"",-2.346761,1,0,2,0,0,1,1,"Player_20004",3764295,"DM"
"127",0,36.8,18.4,"From Free Kick",7.424958,8.14576,1.224059,"",2.016374,0,1,1,1,1,1,0,"Player_3336",3764295,"CB"
"128",0,33.4,25.1,"From Free Kick",28.4007,11.54867,-24.53362,"",2.804253,0,2,1,1,1,1,1,"Player_20004",3764295,"DM"
"129",0,30.6,71.2,"From Free Kick",44.77555,26.26203,37.73993,"",-0.6698578,0,0,0,0,1,1,1,"Player_3324",3764295,"CB"
"130",0,48.2,24.6,"From Free Kick",16.72423,17.53237,-1.260791,"",2.160457,0,0,1,1,1,0,1,"Player_3336",3764295,"CB"
"131",0,38.9,38.5,"From Free Kick",22.9264,13.16236,16.48083,"",1.301484,0,0,0,1,1,1,0,"Player_3381",3764295,"DM"
"132",0,51.9,64.3,"From Free Kick",22.28654,15.45548,30.4793,"",0.6677334,0,1,0,1,1,1,0,"Player_3324",3764295,"CB"
"133",0,70.5,78.1,"From Free Kick",7.6,11.314,20.06902,"",0,0,1,0,0,1,1,1,"Player_3690",3764295,"FB"
"134",0,112,13.5,"From Free Kick",12.63012,9.637262,-4.018298,"",-2.950408,0,0,1,1,1,0,1,"Player_20004",3764295,"DM"
"135",0,96.8,22.5,"From Free Kick",5.440588,7.777002,0.7212005,"",2.843094,1,0,3,1,0,1,1,"Player_3382",3764295,"FB"
"136",0,91.6,24.1,"From Free Kick",15.87104,11.63448,-32.62536,"",-1.476143,0,1,1,1,1,1,0,"Player_3318",3764295,"WG"
"137",0,90.3,9.1,"From Free Kick",7.905694,9.646314,8.071373,"",2.176341,0,1,0,0,1,0,1,"Player_20004",3764295,"DM"
"138",0,85.8,15.6,"From Free Kick",11.80889,7.380564,6.777137,"",2.362182,0,1,1,1,1,1,1,"Player_3318",3764295,"WG"
"139",0,87.5,27.8,"From Free Kick",22.87575,18.78568,-40.60736,"",-1.152128,0,1,2,1,1,1,1,"Player_3381",3764295,"DM"
"140",0,84.8,39.3,"From Free Kick",9.904544,15.7035,-23.73986,"",-1.540503,0,0,2,1,1,1,0,"Player_5204",3764295,"AM"
"141",0,85.6,28.7,"From Free Kick",22.1452,16.43709,-31.57833,"",-0.948972,0,1,1,1,1,1,0,"Player_3381",3764295,"DM"
"142",0,41.7,70.6,"Regular Play",14.13223,9.174642,18.72158,"",0.4699766,1,0,1,1,1,0,1,"Player_5204",3764295,"AM"
"143",0,52.5,77,"Regular Play",21.06086,16.96576,-4.034569,"",-1.64684,0,1,1,0,1,1,1,"Player_3690",3764295,"FB"
"144",0,47.4,57.8,"Regular Play",29.69394,16.80334,-31.86738,"",-1.889352,1,0,2,1,1,1,1,"Player_20004",3764295,"DM"
"145",0,38.1,29.6,"Regular Play",20.96592,17.94072,-8.734346,"",-1.250554,0,0,0,1,1,0,1,"Player_3336",3764295,"CB"
"146",0,48.8,9.8,"Regular Play",11.86634,10.66431,6.899099,"",-0.2122705,0,1,0,1,1,0,1,"Player_3382",3764295,"FB"
"147",0,36.4,11.2,"Regular Play",18.88756,11.46526,-0.08707537,"",2.160267,0,0,1,1,1,1,1,"Player_3336",3764295,"CB"
"148",0,50.1,32.4,"Regular Play",28.13485,17.36553,-13.88491,"",-1.126224,1,0,3,1,1,0,1,"Player_3381",3764295,"DM"
"149",0,57.8,8.4,"Regular Play",18.19505,15.37053,2.310959,"",2.254979,1,0,1,1,1,0,1,"Player_3382",3764295,"FB"
"150",1,46.3,26.8,"Regular Play",62.69625,12.85531,63.19929,"",0.2399497,0,0,1,1,1,0,0,"Player_3336",3764295,"CB"
"151",1,47.7,52.2,"Regular Play",15.95118,8.33915,25.64784,"Recovery",0.5253669,1,0,3,0,1,1,1,"Player_3336",3764295,"CB"
